timestamp, cylinder_number,customer,job_number,grain_screened,ink_color,proof_on_ctd_ink,blade_mfg,cylinder_division,paper_type,ink_type,direct_steam,solvent_type,type_on_cylinder,press_type,press,unit_number,cylinder_size,paper_mil_location,plating_tank,proof_cut,viscosity,caliper,ink_temperature,humify,roughness,blade_pressure,varnish_pct,press_speed,ink_pct,solvent_pct,ESA_Voltage,ESA_Amperage,wax,hardener,roller_durometer,current_density,anode_spac_ratio,chrome_content,band_type,missing_cells_in_row
19920402,J29,PENNEY,34014,NO,KEY,?,?,GALLATIN,UNCOATED,COATED,NO,?,?,WoodHoe70,816,9,TABLOID,?,1910.0,40.0,40.0,0.3,15.5,75.0,0.75,25.0,?,1100.0,?,?,?,?,2.5,1.0,?,40.0,102.941,100.0,band,11
19920405,X129,WOOLWORTH,34227,NO,KEY,?,?,GALLATIN,COATED,COATED,NO,?,YES,Motter94,824,9,TABLOID,?,1910.0,35.0,42.0,0.2,15.0,78.0,0.5625,40.0,?,1750.0,?,?,?,?,2.3,1.0,?,40.0,103.0,100.0,band,10
19920416,G648,ROSES,36423,NO,KEY,?,?,GALLATIN,COATED,COATED,NO,?,YES,WoodHoe70,815,2,TABLOID,?,1910.0,55.0,51.0,0.25,16.4,78.0,0.5,29.0,?,1800.0,?,?,?,?,1.5,1.0,?,40.0,100.0,100.0,band,10
19920326,X66,ROSES,34294,NO,KEY,?,?,GALLATIN,COATED,COATED,NO,?,YES,Motter94,821,2,TABLOID,?,1910.0,35.0,48.0,0.267,16.0,72.0,0.75,20.0,?,1650.0,?,?,?,?,1.5,1.1,?,40.0,83.33,100.0,band,10
19920320,G38,ROSES,34293,NO,KEY,?,?,GALLATIN,COATED,COATED,NO,?,YES,WoodHoe70,816,2,TABLOID,?,1910.0,47.5,50.0,0.2,17.0,70.0,0.5,30.0,?,2000.0,?,?,?,?,2.2,0.7,?,40.0,103.225,100.0,band,10
19920515,X13,TOYSRUS,34156,NO,KEY,?,?,GALLATIN,COATED,COATED,NO,?,YES,Motter94,824,10,TABLOID,?,1911.0,40.0,52.0,?,13.5,85.0,0.75,30.0,?,1900.0,?,?,?,?,0.0,0.0,?,40.0,94.4,100.0,band,11
19920523,O5,TARGET,34453,NO,KEY,?,?,GALLATIN,UNCOATED,COATED,NO,?,YES,Motter94,827,2,SPIEGEL,?,1911.0,47.5,53.0,0.233,17.0,80.0,0.625,20.0,?,1850.0,?,?,?,?,2.0,1.5,?,40.0,105.7,100.0,band,10
19920529,R38,TARGET,34453,NO,KEY,?,?,GALLATIN,UNCOATED,COATED,NO,?,YES,WoodHoe70,816,9,SPIEGEL,?,1910.0,50.0,56.0,0.3,15.0,80.0,0.1875,26.0,?,1950.0,?,?,?,?,2.5,1.5,?,40.0,102.85700000000001,100.0,band,10
19920530,X36,CVS,34763,YES,KEY,?,?,GALLATIN,UNCOATED,UNCOATED,NO,?,?,Motter94,824,2,TABLOID,?,1911.0,55.0,56.0,0.3,21.0,80.0,0.875,35.0,?,1650.0,?,?,?,?,2.1,0.6,?,40.0,100.0,100.0,band,11
19920531,X196,CVS,34763,YES,KEY,?,?,GALLATIN,UNCOATED,UNCOATED,NO,?,YES,Motter94,824,2,TABLOID,?,1910.0,55.0,54.0,0.3,17.5,82.0,0.8125,28.0,?,1600.0,?,?,?,?,2.5,1.0,?,40.0,102.94,100.0,band,10
19920603,X292,TOYSRUS,34157,NO,KEY,?,?,GALLATIN,UNCOATED,UNCOATED,NO,?,YES,Motter94,824,2,TABLOID,?,1910.0,40.0,57.0,0.3,16.0,86.0,0.8125,30.0,?,1700.0,?,?,?,?,2.5,1.0,?,40.0,102.94,100.0,band,10
19920610,R25,TARGET,34465,NO,KEY,?,?,GALLATIN,COATED,COATED,NO,?,YES,WoodHoe70,816,1,SPIEGEL,?,1910.0,35.0,56.0,0.267,15.1,81.0,0.75,32.0,?,2000.0,?,?,?,?,2.5,1.0,?,40.0,102.94,100.0,band,10
19920705,AA40,KMART,34527,?,KEY,?,?,GALLATIN,UNCOATED,COATED,NO,?,YES,Motter94,821,7,SPIEGEL,?,1910.0,50.0,66.0,0.3,14.8,80.0,0.625,30.0,?,1840.0,?,?,?,?,2.5,1.0,?,40.0,100.0,100.0,band,11
19920709,I347,MODMAT,47304,YES,KEY,?,?,GALLATIN,UNCOATED,UNCOATED,NO,?,YES,WoodHoe70,815,9,CATALOG,?,1911.0,50.0,67.0,0.3,14.5,86.0,0.75,22.0,?,1300.0,?,?,?,?,2.5,2.0,?,40.0,102.77,100.0,band,10
19920808,1351,homeshop,36567,?,key,?,?,gallatin,coated,coated,no,?,no,Albert70,816,2,catalog,?,1910.0,?,62.0,0.33299999999999996,14.5,84.0,?,23.0,?,1200.0,?,?,?,?,2.5,?,?,40.0,103.22,100.0,band,14
19920822,aa28,kmart,34533,?,key,?,?,gallatin,super,uncoated,no,?,yes,Motter94,821,2,tabloid,?,1910.0,?,63.0,0.233,15.5,79.0,0.625,35.0,?,1760.0,?,?,?,?,2.4,1.0,?,40.0,106.25,100.0,band,12
19920826,f131,hanoverhouse,34905,?,key,?,?,gallatin,coated,coated,no,?,yes,Albert70,816,9,catalog,?,1910.0,?,67.0,0.3,15.1,80.0,0.75,28.0,?,1780.0,?,?,?,?,2.5,1.0,?,40.0,106.25,100.0,band,12
19920911,aa58,kmart,34534,?,key,?,?,gallatin,super,uncoated,no,?,yes,Motter94,821,7,spiegel,?,1911.0,?,50.0,0.33299999999999996,15.7,82.0,?,30.0,?,1850.0,?,?,?,?,?,?,?,40.0,103.22,100.0,band,15
19920915,aa45,kmart,34534,?,key,?,?,gallatin,super,uncoated,no,?,yes,Motter94,821,7,spiegel,?,1911.0,?,60.0,0.3,15.0,82.0,0.5,22.0,?,1800.0,?,?,?,?,2.5,1.0,?,40.0,96.8,100.0,band,12
19920918,aa29,kmart,34534,?,key,?,?,gallatin,super,uncoated,no,?,yes,Motter94,821,7,spiegel,?,1911.0,?,60.0,0.267,14.8,80.0,0.625,25.0,?,1850.0,?,?,?,?,2.5,1.0,?,40.0,96.9,100.0,band,12
19920920,aa43,kmart,34534,?,key,?,?,gallatin,super,uncoated,no,?,yes,Motter94,821,7,spiegel,?,?,?,56.0,0.3,14.1,82.0,0.625,40.0,?,1800.0,?,?,?,?,2.5,0.9,?,40.0,96.9,100.0,band,13
19920712,i366,homeshopping,36568,?,key,?,?,gallatin,super,uncoated,no,?,?,Albert70,816,2,catalog,?,1911.0,?,56.0,0.36700000000000005,15.1,78.0,0.5,29.0,?,1320.0,?,?,?,?,2.5,?,?,40.0,96.9,100.0,band,14
19921001,t31,bestprod,36054,?,key,?,?,gallatin,super,uncoated,no,?,yes,Albert70,816,2,catalog,?,1911.0,?,47.0,0.2,15.0,85.0,0.5,24.0,?,1470.0,?,?,?,?,1.8,1.7,?,40.0,96.9,100.0,band,12
19921004,aa067,venture,24780,?,key,?,?,gallatin,super,uncoated,no,?,yes,Motter94,821,7,tabloid,?,1911.0,?,55.0,0.36700000000000005,15.5,76.0,0.75,30.0,?,1750.0,?,?,?,?,2.5,1.2,?,40.0,96.9,100.0,band,12
19921125,i25,homeshop,36569,?,key,?,?,gallatin,super,cover,no,?,yes,Albert70,816,2,catalog,?,1910.0,?,53.0,0.3,14.2,72.0,1.0,28.0,?,1600.0,?,?,?,?,2.7,1.5,?,40.0,106.1,100.0,band,12
19921129,i400,homeshop,36569,?,key,?,?,gallatin,super,cover,no,?,yes,Albert70,816,2,catalog,?,1910.0,?,39.0,0.3,15.1,71.0,0.625,30.0,?,1700.0,?,?,?,?,2.5,1.5,?,40.0,106.1,100.0,band,12
19930113,i305,modmat,47401,?,key,?,?,gallatin,coated,coated,no,?,yes,Albert70,816,2,catalog,?,1911.0,?,46.0,0.3,17.0,80.0,0.25,25.0,?,1700.0,?,?,?,?,2.5,1.5,?,30.0,117.7,95.0,band,12
19930205,r32,target,35502,?,key,?,?,gallatin,super,uncoated,?,?,yes,Albert70,815,2,spiegel,?,1910.0,?,35.0,0.3,16.2,88.0,0.5,28.0,?,1750.0,?,?,?,?,2.3,1.0,?,40.0,106.0,100.0,band,13
19930217,w368,jfk,35986,?,key,?,?,gallatin,coated,coated,?,?,yes,WoodHoe70,802,7,spiegel,?,1910.0,?,40.0,0.33299999999999996,14.5,70.0,0.75,60.0,?,1250.0,?,?,?,?,2.0,1.5,?,40.0,112.5,100.0,band,13
19930219,t30,colorfulimage,37046,?,key,?,?,gallatin,coated,coated,?,?,yes,WoodHoe70,802,7,catalog,?,1911.0,?,39.0,0.3,16.0,72.0,0.75,50.0,?,1350.0,?,?,?,?,2.5,2.2,?,40.0,106.6,95.0,band,13
19930227,m337,bestprod,35831,?,key,?,?,gallatin,super,cover,?,?,yes,Albert70,815,2,catalog,?,1911.0,?,40.0,0.3,16.5,84.0,0.625,26.0,?,1565.0,?,?,?,?,2.5,1.0,?,40.0,106.6,95.0,band,13
19930309,aa56,kmart,85725,?,key,?,?,gallatin,super,uncoated,?,?,yes,Motter94,821,7,tabloid,?,1910.0,?,44.0,0.2,16.22,74.0,0.75,30.0,?,2200.0,?,?,?,?,2.8,0.8,?,40.0,106.6,95.0,band,13
19930407,g433,toysrus,35661,?,key,?,?,gallatin,uncoated,uncoated,?,?,yes,Albert70,816,2,tabloid,?,1910.0,?,47.0,0.233,16.5,86.0,0.25,?,?,1750.0,?,?,?,?,2.1,2.1,?,40.0,109.6,95.0,band,14
19930421,x799,eckerds,37392,?,key,?,?,gallatin,uncoated,uncoated,?,?,yes,Motter94,824,2,tabloid,?,1910.0,?,45.0,0.2,17.0,84.0,0.8125,27.0,?,1865.0,?,?,?,?,1.5,0.7,?,40.0,109.1,95.0,band,13
19930514,I46,modmat,47403,?,key,?,?,gallatin,coated,coated,?,?,yes,Albert70,816,2,catalog,?,1911.0,?,52.0,0.2,16.0,75.0,0.3125,25.0,?,1500.0,?,?,?,?,2.5,0.6,?,40.0,109.1,100.0,band,13
19930624,Y209,kmart,85741,?,key,?,?,gallatin,uncoated,uncoated,?,?,?,Albert70,816,2,tabloid,?,1911.0,?,?,0.3,15.0,80.0,0.5,30.0,?,2020.0,?,?,?,?,2.9,0.5,?,40.0,110.3,100.0,band,15
19930906,e302,kmart,85750,?,key,?,?,gallatin,super,uncoated,?,?,yes,Motter94,827,2,tabloid,?,1911.0,?,54.0,0.3,16.5,88.0,0.75,25.0,?,1850.0,?,?,?,?,3.0,2.0,?,40.0,107.14,95.0,band,13
19930908,i311,modmat,47405,?,key,?,?,gallatin,coated,coated,?,?,yes,Albert70,815,2,catalog,?,1911.0,?,56.0,0.3,14.0,91.0,1.125,27.0,?,1650.0,?,?,?,?,3.0,1.5,?,40.0,100.0,95.0,band,13
19930915,t26,toysrus,37191,?,key,?,?,gallatin,coated,coated,?,?,yes,Albert70,815,2,catalog,?,1911.0,?,50.0,0.2,16.5,74.0,0.625,34.0,?,1750.0,?,?,?,?,2.6,1.0,?,40.0,103.125,95.0,band,13
19930916,t26,homeshop,35069,?,key,?,?,gallatin,coated,coated,?,?,yes,Albert70,816,9,catalog,?,1911.0,?,56.0,0.2,17.0,75.0,0.75,25.0,?,1600.0,?,?,?,?,2.0,1.0,?,40.0,103.125,95.0,band,13
19930928,m272,toysrus,37191,?,key,?,?,gallatin,coated,coated,?,?,yes,Albert70,815,9,catalog,?,1910.0,?,55.0,0.2,17.0,95.0,0.625,27.0,?,1600.0,?,?,?,?,2.5,1.0,?,40.0,106.25,100.0,band,13
19931008,ee304,jcp,35425,?,key,?,?,gallatin,super,uncoated,?,?,yes,Motter94,821,7,tabloid,?,1911.0,?,54.0,0.267,15.5,80.0,0.75,40.0,?,2000.0,?,?,?,?,1.8,1.3,?,40.0,107.14,?,band,14
19940904,x255,walmart,71331,?,key,?,?,gallatin,super,uncoated,?,?,?,Motter94,824,2,tabloid,?,1911.0,?,54.0,?,15.5,78.0,0.8125,30.0,?,2100.0,?,?,?,?,1.2,1.0,?,40.0,97.05,100.0,band,15
19941004,aa97,kmart,85813,?,key,?,?,gallatin,super,coated,?,?,yes,Motter94,828,2,tabloid,?,1910.0,?,53.0,?,17.0,73.0,0.75,35.0,?,2100.0,?,?,?,?,2.6,1.3,?,40.0,113.3,100.0,band,14
19941001,e78,eckerd,38240,?,key,?,?,gallatin,uncoated,uncoated,?,?,no,Motter94,828,2,tabloid,?,1911.0,?,?,?,16.0,83.0,?,28.0,?,2400.0,?,?,?,?,2.5,1.0,?,40.0,112.5,100.0,band,16
19940927,e38,eckerd,38240,?,key,?,?,gallatin,uncoated,uncoated,?,?,yes,Motter94,828,9,tabloid,?,1911.0,?,60.0,?,14.9,76.0,1.0,30.0,?,2500.0,?,?,?,?,0.5,0.5,?,40.0,112.5,100.0,band,14
19941007,aa7,kmart,85813,?,key,?,?,gallatin,super,uncoated,?,?,?,Motter94,827,2,tabloid,?,1910.0,?,56.0,0.3,18.3,80.0,1.0,32.0,?,1900.0,?,?,?,?,?,?,?,40.0,110.0,100.0,band,16
19941005,aa66,kmart,85813,?,key,?,?,gallatin,super,uncoated,?,?,?,Motter94,827,9,tabloid,?,1910.0,?,52.0,?,18.0,82.0,1.0,25.0,?,1880.0,?,?,?,?,1.0,1.0,?,40.0,112.5,100.0,band,15
19941009,j44,best,38064,?,key,?,?,gallatin,super,coated,?,?,yes,Albert70,815,1,tabloid,?,1910.0,?,?,0.2,16.1,76.0,0.5,34.0,?,2100.0,?,?,?,?,0.0,0.0,?,40.0,110.0,100.0,band,14
19941009,aa58,kmart,85814,?,key,?,?,gallatin,super,coated,?,?,?,Motter94,827,2,tabloid,?,1910.0,?,?,0.3,16.5,70.0,1.0,34.0,?,1903.0,?,?,?,?,2.7,2.8,?,40.0,108.0,100.0,band,15
19941010,aa70,kmart,85814,?,key,?,?,gallatin,super,uncoated,?,?,?,Motter94,828,2,tabloid,?,1910.0,?,46.0,0.267,16.4,76.0,1.0,34.0,?,1903.0,?,?,?,?,1.5,2.3,?,40.0,108.0,100.0,band,14
19941010,j70,best,38064,?,key,?,?,gallatin,super,uncoated,?,?,yes,Albert70,815,1,tabloid,?,1910.0,?,46.0,0.2,14.2,75.0,0.75,25.0,?,2050.0,?,?,?,?,2.5,1.0,?,40.0,108.1,100.0,band,13
0,0,0,0,49,0,57,60,0,0,0,25,55,18,0,0,0,3,156,18,55,5,27,2,1,30,63,56,10,56,56,57,55,6,7,55,7,7,3,0,0
int64,object,object,int64,object,object,object,object,object,object,object,object,object,object,object,int64,int64,object,object,float64,float64,float64,float64,float64,float64,float64,float64,float64,float64,float64,float64,float64,float64,float64,float64,float64,float64,float64,float64,object,0
